ID,CLASS,ABILITY_KILLS,ACTIVITY_DURATION,ASSISTS,AVG_SCORE_PER_KILL,AVG_SCORE_PER_LIFE,COMPLETED,DEATHS,EFFICIENCY,EXPERIENCE_TYPE,GRENADE_KILLS,KILLS,KILLS_DEATHS_RATIO,KILLS_DEATHS_ASSISTS_RATIO,MAP_NAME,MELEE_KILLS,MODE,OPPONENT_SCORE,OPPONENTS_DEFEATED,TIME,PRECISION_KILLS,RESULT,SCORE,SUPER_KILLS,TEAM_SCORE,TIME_PLAYED,MEDALS_EARNED,
1807019210,Hunter,0,704,8,2.4285714285714284,3.4,true,9,2.4444444444444446,Valor,0,14,1.5555555555555556,2.0,The Fortress,3,Control: Quickplay,96,22,2018-06-16 03:48:21.000Z,2,Defeat,34,0,84,703,21,
1806976514,Hunter,0,754,4,2.3333333333333335,2.0,true,6,1.6666666666666667,Valor,0,6,1.0,1.3333333333333333,Vostok,0,Control: Quickplay,93,10,2018-06-16 03:34:49.000Z,0,Defeat,14,0,76,325,6,
1806950919,Hunter,0,593,3,2.0,5.0,true,5,3.6,Valor,0,15,3.0,3.3,Radiant Cliffs,1,Control: Quickplay,52,18,2018-06-16 03:30:46.000Z,5,Victory,30,0,101,591,18,
1806806982,Hunter,0,748,6,2.3,2.5555555555555554,true,8,2.0,Valor,0,10,1.25,1.625,Radiant Cliffs,1,Control: Quickplay,87,16,2018-06-16 02:48:16.000Z,2,Defeat,23,0,82,745,10,
1806755135,Hunter,0,667,3,2.0,4.333333333333333,true,5,3.2,Valor,1,13,2.6,2.9,Legion's Gulch,1,Supremacy,65,16,2018-06-16 02:35:37.000Z,1,Victory,26,0,100,666,9,
1806702866,Hunter,0,496,3,2.3636363636363638,5.2,true,4,3.5,Valor,0,11,2.75,3.125,Endless Vale,2,Control: Quickplay,39,14,2018-06-16 02:24:29.000Z,2,Victory,26,0,102,495,14,
1805668863,Hunter,0,528,4,1.3333333333333333,2.0,true,7,2.2857142857142856,Valor,0,12,1.7142857142857142,2.0,The Dead Cliffs,2,Clash: Quickplay,41,16,2018-06-15 21:48:50.000Z,1,Victory,16,0,50,527,11,
1803228684,Hunter,0,874,0,0.5454545454545454,0.6,true,9,1.2222222222222223,Glory,2,11,1.2222222222222223,1.2222222222222223,Midtown,1,Countdown,5,11,2018-06-15 05:46:19.000Z,2,Victory,6,0,6,873,8,
1803166325,Hunter,0,670,0,1.9375,5.166666666666667,true,5,3.2,Valor,0,16,3.2,3.2,Radiant Cliffs,3,Control: Quickplay,56,16,2018-06-15 05:21:11.000Z,1,Victory,31,0,101,669,14,
1803137654,Hunter,0,532,6,1.5,3.0,true,5,3.6,Valor,0,12,2.4,3.0,Endless Vale,2,Clash: Quickplay,44,18,2018-06-15 05:10:59.000Z,5,Victory,18,0,50,531,5,
1803113293,Hunter,0,608,2,1.25,1.6666666666666667,true,5,2.0,Valor,0,8,1.6,1.8,Altar of Flame,0,Clash: Quickplay,50,10,2018-06-15 04:59:45.000Z,2,Defeat,10,0,34,607,9,
1803083396,Hunter,0,701,10,2.642857142857143,4.625,true,7,3.4285714285714284,Valor,0,14,2.0,2.7142857142857144,Emperor's Respite,0,Supremacy,98,24,2018-06-15 04:46:22.000Z,3,Victory,37,1,100,700,20,
1802916862,Hunter,0,598,5,1.9090909090909092,1.9090909090909092,true,10,1.6,Valor,0,11,1.1,1.35,Midtown,0,Control: Quickplay,100,16,2018-06-15 03:48:37.000Z,4,Defeat,21,0,75,597,9,
1802881662,Hunter,0,620,6,1.8571428571428572,0.9285714285714286,true,13,1.0,Valor,1,7,0.5384615384615384,0.7692307692307693,Legion's Gulch,0,Clash: Quickplay,50,13,2018-06-15 03:36:50.000Z,2,Defeat,13,0,41,618,4,
1794404674,Hunter,0,611,9,3.6,5.142857142857143,true,6,3.1666666666666665,Valor,0,10,1.6666666666666667,2.4166666666666665,Javelin-4,1,Control: Quickplay,44,19,2018-06-13 02:10:58.000Z,3,Victory,36,0,100,610,18,
1794358016,Hunter,0,649,5,2.5,3.75,true,7,2.4285714285714284,Valor,0,12,1.7142857142857142,2.0714285714285716,Distant Shore,1,Control: Quickplay,101,17,2018-06-13 01:57:59.000Z,5,Defeat,30,0,80,647,14,
1794304659,Hunter,0,698,3,2.176470588235294,5.285714285714286,true,6,3.3333333333333335,Valor,0,17,2.8333333333333335,3.0833333333333335,Emperor's Respite,0,Supremacy,61,20,2018-06-13 01:44:31.000Z,4,Victory,37,0,95,697,19,
1794250218,Hunter,0,609,9,2.125,1.7,true,9,1.8888888888888888,Valor,0,8,0.8888888888888888,1.3888888888888888,Altar of Flame,0,Clash: Quickplay,48,17,2018-06-13 01:32:28.000Z,5,Victory,17,0,50,608,13,
1794202038,Hunter,0,727,4,2.2,2.4444444444444446,true,8,1.75,Valor,0,10,1.25,1.5,Pacifica,0,Control: Quickplay,94,14,2018-06-13 01:18:47.000Z,4,Defeat,22,0,77,725,10,
1790352698,Hunter,0,525,8,2.9166666666666665,4.375,true,7,2.857142857142857,Valor,0,12,1.7142857142857142,2.2857142857142856,Distant Shore,0,Control: Quickplay,65,20,2018-06-12 04:49:06.000Z,5,Victory,35,0,100,524,15,
1790317562,Hunter,0,548,3,2.466666666666667,12.333333333333334,true,2,9.0,Valor,0,15,7.5,8.25,The Fortress,0,Supremacy,50,18,2018-06-12 04:37:17.000Z,5,Victory,37,0,100,546,21,
1790283372,Hunter,0,627,3,1.2727272727272727,1.0769230769230769,true,12,1.1666666666666667,Valor,0,11,0.9166666666666666,1.0416666666666667,The Dead Cliffs,2,Clash: Quickplay,50,14,2018-06-12 04:25:03.000Z,2,Defeat,14,0,46,626,10,
1789985535,Hunter,0,617,6,1.5454545454545454,1.8888888888888888,true,8,2.125,Valor,0,11,1.375,1.75,Vostok,0,Clash: Quickplay,33,17,2018-06-12 03:03:41.000Z,2,Victory,17,0,50,616,12,
1789940295,Hunter,0,685,3,1.8888888888888888,2.0,true,16,1.3125,Valor,1,18,1.125,1.21875,Pacifica,1,Control: Quickplay,100,21,2018-06-12 02:51:05.000Z,2,Defeat,34,1,91,684,14,
1789890962,Hunter,0,667,3,1.3,0.7647058823529411,true,16,0.8125,Valor,0,10,0.625,0.71875,Pacifica,1,Clash: Quickplay,50,13,2018-06-12 02:39:02.000Z,4,Defeat,13,0,48,667,3,
1789840240,Hunter,0,606,5,2.2142857142857144,2.8181818181818183,true,10,1.9,Valor,0,14,1.4,1.65,Endless Vale,1,Supremacy,100,19,2018-06-12 02:27:16.000Z,0,Defeat,31,0,81,605,10,
1785596308,Hunter,0,744,2,1.6,4.0,true,5,3.4,Valor,0,15,3.0,3.2,The Fortress,2,Control: Quickplay,71,17,2018-06-11 04:24:13.000Z,6,Victory,24,1,97,742,12,
1785548552,Hunter,0,602,1,1.4705882352941178,2.0833333333333335,true,11,1.6363636363636365,Valor,1,17,1.5454545454545454,1.5909090909090908,Altar of Flame,2,Control: Quickplay,101,18,2018-06-11 04:12:56.000Z,3,Defeat,25,0,49,599,10,
1785508877,Hunter,0,612,2,2.1875,3.1818181818181817,true,10,1.8,Valor,0,16,1.6,1.7,Javelin-4,1,Control: Quickplay,93,18,2018-06-11 04:01:06.000Z,5,Victory,35,0,100,610,11,
1785467858,Hunter,0,630,2,1.1333333333333333,1.5454545454545454,true,10,1.7,Valor,0,15,1.5,1.6,Distant Shore,3,Clash: Quickplay,50,17,2018-06-11 03:49:16.000Z,5,Defeat,17,0,43,629,12,
1785424048,Hunter,0,562,2,1.6666666666666667,2.3076923076923075,true,12,1.6666666666666667,Valor,1,18,1.5,1.5833333333333333,Javelin-4,2,Control: Quickplay,100,20,2018-06-11 03:38:46.000Z,4,Defeat,30,0,86,561,10,
1785383129,Hunter,0,559,2,1.1333333333333333,1.7,true,9,1.8888888888888888,Valor,0,15,1.6666666666666667,1.7777777777777777,Endless Vale,0,Clash: Quickplay,43,17,2018-06-11 03:27:41.000Z,4,Victory,17,0,50,558,11,
1785344112,Hunter,0,606,2,1.1333333333333333,1.5454545454545454,true,10,1.7,Valor,0,15,1.5,1.6,Altar of Flame,1,Control: Quickplay,100,17,2018-06-11 03:16:19.000Z,5,Defeat,17,1,44,605,13,
1785299215,Hunter,0,589,8,1.95,3.25,true,11,2.5454545454545454,Valor,0,20,1.8181818181818181,2.1818181818181817,Endless Vale,1,Control: Quickplay,73,28,2018-06-11 03:05:19.000Z,7,Victory,39,0,101,588,25,
1784904958,Hunter,0,614,7,2.4,2.5714285714285716,true,13,1.6923076923076923,Valor,0,15,1.1538461538461537,1.4230769230769231,Endless Vale,2,Supremacy,92,22,2018-06-11 01:27:02.000Z,2,Victory,36,0,100,610,18,
1784849629,Hunter,0,731,3,2.1,1.6153846153846154,true,12,1.0833333333333333,Valor,0,10,0.8333333333333334,0.9583333333333334,Legion's Gulch,0,Control: Quickplay,72,13,2018-06-11 01:12:30.000Z,4,Victory,21,0,94,730,15,
1784724067,Hunter,0,467,3,1.1764705882352942,2.857142857142857,true,6,3.3333333333333335,Valor,0,17,2.8333333333333335,3.0833333333333335,Midtown,2,Clash: Quickplay,42,20,2018-06-11 00:48:58.000Z,3,Victory,20,0,50,467,12,
1784678154,Hunter,0,695,8,2.357142857142857,2.5384615384615383,true,12,1.8333333333333333,Valor,0,14,1.1666666666666667,1.5,Bannerfall,3,Control: Quickplay,93,22,2018-06-11 00:35:04.000Z,0,Victory,33,0,100,694,17,
1784620122,Hunter,0,588,3,2.3636363636363638,2.888888888888889,true,8,1.75,Valor,0,11,1.375,1.5625,The Burnout,2,Supremacy,70,14,2018-06-11 00:24:09.000Z,0,Victory,26,0,100,587,11,
1784316827,Hunter,0,534,7,1.4375,2.5555555555555554,true,8,2.875,Valor,0,16,2.0,2.4375,Altar of Flame,1,Clash: Quickplay,34,23,2018-06-10 23:19:31.000Z,6,Victory,23,0,50,533,23,
1784267670,Hunter,0,637,4,1.1904761904761905,2.272727272727273,true,10,2.5,Valor,0,21,2.1,2.3,Altar of Flame,4,Clash: Quickplay,45,25,2018-06-10 23:07:46.000Z,8,Victory,25,0,50,635,18,
1784210564,Hunter,0,524,6,1.6,1.7777777777777777,true,8,2.0,Valor,0,10,1.25,1.625,The Burnout,2,Clash: Quickplay,50,16,2018-06-10 22:57:27.000Z,2,Defeat,16,0,44,523,10,
1784159872,Hunter,0,542,7,1.875,1.6666666666666667,true,8,1.875,Valor,0,8,1.0,1.4375,The Burnout,2,Clash: Quickplay,50,15,2018-06-10 22:46:54.000Z,0,Defeat,15,0,38,542,6,
1784042235,Hunter,0,699,10,2.1578947368421053,3.4166666666666665,true,11,2.6363636363636362,Valor,0,19,1.7272727272727273,2.1818181818181817,Midtown,2,Control: Quickplay,99,29,2018-06-10 22:19:51.000Z,6,Defeat,41,0,88,698,16,
1783978170,Hunter,0,575,5,2.3333333333333335,3.888888888888889,true,8,2.5,Valor,0,15,1.875,2.1875,Javelin-4,0,Supremacy,77,20,2018-06-10 22:09:10.000Z,4,Victory,35,0,100,574,11,
1783917707,Hunter,0,693,8,3.5,1.9090909090909092,true,10,1.4,Valor,0,6,0.6,1.0,Vostok,1,Supremacy,66,14,2018-06-10 21:55:19.000Z,1,Victory,21,0,95,692,9,
1783856369,Hunter,0,461,2,1.75,1.75,true,7,1.4285714285714286,Valor,1,8,1.1428571428571428,1.2857142857142858,Pacifica,0,Control: Quickplay,101,10,2018-06-10 21:46:33.000Z,4,Defeat,14,0,32,460,9,
1783622610,Hunter,0,722,3,1.9285714285714286,2.4545454545454546,true,10,1.7,Valor,1,14,1.4,1.55,Pacifica,4,Control: Quickplay,99,17,2018-06-10 20:54:48.000Z,1,Defeat,27,0,97,721,14,
1783541228,Hunter,0,697,5,3.0,2.5714285714285716,true,13,1.3076923076923077,Valor,1,12,0.9230769230769231,1.1153846153846154,Radiant Cliffs,1,Control: Quickplay,93,17,2018-06-10 20:39:02.000Z,2,Victory,36,0,94,696,17,
1783215553,Hunter,0,716,5,1.9285714285714286,1.9285714285714286,true,13,1.4615384615384615,Valor,1,14,1.0769230769230769,1.2692307692307692,Solitude,3,Control: Quickplay,95,19,2018-06-10 19:38:33.000Z,0,Defeat,27,0,89,715,12,
1783140687,Hunter,0,666,4,1.2857142857142858,2.5714285714285716,true,6,3.0,Valor,1,14,2.3333333333333335,2.6666666666666665,Altar of Flame,1,Clash: Quickplay,40,18,2018-06-10 19:26:08.000Z,1,Victory,18,0,50,665,7,
1783074666,Hunter,0,546,3,2.3333333333333335,0.5,true,13,0.46153846153846156,Valor,0,3,0.23076923076923078,0.34615384615384615,Vostok,0,Control: Quickplay,101,6,2018-06-10 19:15:55.000Z,1,Defeat,7,0,36,545,5,
1778634501,Hunter,0,579,3,1.8461538461538463,2.0,true,11,1.4545454545454546,Valor,0,13,1.1818181818181819,1.3181818181818181,Javelin-4,1,Control: Quickplay,101,16,2018-06-10 00:56:36.000Z,4,Defeat,24,0,68,578,16,
1778578702,Hunter,0,717,7,2.090909090909091,1.7692307692307692,true,12,1.5,Valor,0,11,0.9166666666666666,1.2083333333333333,Emperor's Respite,1,Supremacy,83,18,2018-06-10 00:43:15.000Z,5,Victory,23,0,90,716,14,
1777998668,Hunter,0,607,4,3.2857142857142856,4.6,false,4,2.75,Valor,0,7,1.75,2.25,Radiant Cliffs,0,Control: Quickplay,60,11,2018-06-09 22:48:45.000Z,3,Victory,23,0,100,416,4,
1758159538,Hunter,0,706,5,1.9333333333333333,2.230769230769231,true,12,1.6666666666666667,Valor,0,15,1.25,1.4583333333333333,Midtown,2,Control: Quickplay,84,20,2018-06-06 03:56:32.000Z,7,Victory,29,1,95,705,14,
1758105793,Hunter,0,717,6,2.4615384615384617,2.6666666666666665,true,11,1.7272727272727273,Valor,0,13,1.1818181818181819,1.4545454545454546,Bannerfall,1,Supremacy,96,19,2018-06-06 03:42:57.000Z,4,Victory,32,0,99,716,17,
1753386302,Hunter,0,625,8,2.2142857142857144,2.3846153846153846,true,12,1.8333333333333333,Valor,0,14,1.1666666666666667,1.5,Endless Vale,1,Supremacy,89,22,2018-06-05 04:00:06.000Z,4,Victory,31,0,101,623,12,
1753351114,Hunter,0,686,2,1.4285714285714286,0.8333333333333334,true,11,0.8181818181818182,Valor,0,7,0.6363636363636364,0.7272727272727273,Bannerfall,0,Supremacy,100,9,2018-06-05 03:46:22.000Z,2,Defeat,10,0,51,684,4,
1753315773,Hunter,0,537,3,1.375,0.9166666666666666,true,11,1.0,Valor,0,8,0.7272727272727273,0.8636363636363636,The Dead Cliffs,0,Clash: Quickplay,50,11,2018-06-05 03:35:41.000Z,3,Defeat,11,0,30,535,6,
1753286202,Hunter,0,588,8,2.5,5.0,true,7,3.4285714285714284,Valor,0,16,2.2857142857142856,2.857142857142857,Javelin-4,3,Supremacy,58,24,2018-06-05 03:24:29.000Z,5,Victory,40,0,100,586,17,
1752766201,Hunter,0,601,0,1.0,1.5,false,1,3.0,Valor,0,3,3.0,3.0,Vostok,1,Clash: Quickplay,50,3,2018-06-05 00:35:59.000Z,1,Defeat,3,0,43,197,0,
1752730766,Hunter,0,590,5,1.3846153846153846,1.5,true,11,1.6363636363636365,Valor,0,13,1.1818181818181819,1.4090909090909092,Solitude,1,Clash: Quickplay,50,18,2018-06-05 00:24:56.000Z,3,Defeat,18,0,41,589,16,
1752692636,Hunter,0,531,4,1.3076923076923077,1.8888888888888888,true,8,2.125,Valor,0,13,1.625,1.875,Distant Shore,2,Clash: Quickplay,35,17,2018-06-05 00:14:17.000Z,5,Victory,17,0,50,530,10,
1752658661,Hunter,0,679,8,2.6666666666666665,4.0,true,7,2.857142857142857,Valor,1,12,1.7142857142857142,2.2857142857142856,Radiant Cliffs,1,Supremacy,100,20,2018-06-05 00:01:05.000Z,4,Defeat,32,0,91,678,12,
1751743903,Hunter,0,728,6,2.769230769230769,6.0,true,5,3.8,Valor,1,13,2.6,3.2,Meltdown,0,Supremacy,59,19,2018-06-04 19:26:37.000Z,4,Victory,36,0,93,727,20,
1743860883,Hunter,0,663,7,1.5833333333333333,1.4615384615384615,true,12,1.5833333333333333,Valor,0,12,1.0,1.2916666666666667,Pacifica,0,Clash: Quickplay,50,19,2018-06-02 21:15:49.000Z,3,Defeat,19,0,38,662,9,
1743804937,Hunter,0,645,5,2.3846153846153846,2.5833333333333335,true,11,1.6363636363636365,Valor,1,13,1.1818181818181819,1.4090909090909092,Emperor's Respite,2,Supremacy,100,18,2018-06-02 21:03:09.000Z,0,Defeat,31,0,69,645,16,
1740053653,Hunter,0,571,8,1.6666666666666667,2.2222222222222223,true,8,2.5,Valor,0,12,1.5,2.0,The Burnout,1,Clash: Quickplay,34,20,2018-06-02 01:11:52.000Z,3,Victory,20,0,50,566,14,
1740012097,Hunter,0,631,4,2.3,2.3,true,9,1.5555555555555556,Valor,0,10,1.1111111111111112,1.3333333333333333,Midtown,1,Control: Quickplay,86,14,2018-06-02 01:00:05.000Z,6,Victory,23,0,100,627,10,
1736046606,Hunter,0,522,2,1.0,0.6,true,14,0.7857142857142857,Valor,0,9,0.6428571428571429,0.7142857142857143,Emperor's Respite,1,Rumble,25,11,2018-06-01 01:44:49.000Z,3,Defeat,9,0,9,520,7,
1723332184,Hunter,0,697,9,2.909090909090909,2.909090909090909,true,10,2.0,Valor,0,11,1.1,1.55,Meltdown,0,Iron Banner Control,119,20,2018-05-29 01:29:54.000Z,4,Victory,32,0,127,692,16,
1705925329,Hunter,0,456,0,3.1666666666666665,6.333333333333333,true,2,3.0,Valor,0,6,3.0,3.0,Pacifica,1,Iron Banner Control,17,6,2018-05-25 02:14:27.000Z,0,Victory,19,0,79,451,7,
1705893237,Hunter,0,837,9,2.466666666666667,2.8461538461538463,true,12,2.0,Valor,0,15,1.25,1.625,Legion's Gulch,1,Iron Banner Control,126,24,2018-05-25 01:58:04.000Z,7,Defeat,37,0,124,832,24,
1702638224,Hunter,0,632,3,2.5,1.6666666666666667,true,8,1.125,Valor,0,6,0.75,0.9375,Endless Vale,0,Iron Banner Control,97,9,2018-05-24 03:48:49.000Z,2,Victory,15,0,126,629,5,
1698893194,Hunter,0,704,8,2.2777777777777777,4.555555555555555,true,8,3.25,Valor,0,18,2.25,2.75,Radiant Cliffs,2,Iron Banner Control,124,26,2018-05-23 04:17:21.000Z,8,Victory,41,0,125,698,25,
1698823737,Hunter,0,812,5,2.1818181818181817,3.0,true,7,2.2857142857142856,Valor,0,11,1.5714285714285714,1.9285714285714286,Bannerfall,1,Iron Banner Control,119,16,2018-05-23 03:50:59.000Z,5,Victory,24,0,127,804,10,
1698774536,Hunter,0,668,9,5.333333333333333,1.0666666666666667,true,14,0.8571428571428571,Valor,0,3,0.21428571428571427,0.5357142857142857,Meltdown,0,Iron Banner Control,118,12,2018-05-23 03:38:20.000Z,2,Victory,16,0,125,662,4,
1698727345,Hunter,0,584,4,2.3,4.6,true,4,3.5,Valor,1,10,2.5,3.0,Pacifica,0,Iron Banner Control,70,14,2018-05-23 03:25:04.000Z,3,Victory,23,0,127,579,9,
1698090962,Hunter,0,667,6,3.0,3.0,true,6,2.1666666666666665,Valor,0,7,1.1666666666666667,1.6666666666666667,The Fortress,1,Iron Banner Control,80,13,2018-05-23 00:31:47.000Z,3,Victory,21,0,125,662,7,
1698035562,Hunter,0,444,2,1.5,1.5,true,3,2.0,Valor,0,4,1.3333333333333333,1.6666666666666667,Vostok,0,Iron Banner Control,78,6,2018-05-23 00:21:40.000Z,3,Defeat,6,0,28,440,0,
1698004333,Hunter,0,653,4,2.5714285714285716,2.0,true,8,1.375,Valor,0,7,0.875,1.125,The Fortress,0,Iron Banner Control,126,11,2018-05-23 00:09:45.000Z,3,Defeat,18,0,73,647,8,
1697951526,Hunter,0,781,10,3.5,1.75,true,11,1.4545454545454546,Valor,0,6,0.5454545454545454,1.0,Midtown,1,Iron Banner Control,125,16,2018-05-22 23:54:21.000Z,0,Defeat,21,0,108,776,7,
1697884151,Hunter,0,591,2,1.6666666666666667,1.3636363636363635,true,10,1.1,Valor,1,9,0.9,1.0,The Fortress,0,Iron Banner Control,126,11,2018-05-22 23:41:25.000Z,2,Defeat,15,0,77,586,9,
1697841601,Hunter,0,697,3,2.1538461538461537,4.666666666666667,true,5,3.2,Valor,1,13,2.6,2.9,Vostok,1,Iron Banner Control,87,16,2018-05-22 23:28:39.000Z,3,Victory,28,0,126,695,14,
1696446124,Hunter,0,644,9,3.0,4.0,true,5,3.4,Valor,0,8,1.6,2.5,Vostok,0,Iron Banner Control,125,17,2018-05-22 18:04:15.000Z,4,Defeat,24,0,89,640,13,
1696393898,Hunter,0,625,7,2.5,5.0,true,7,3.2857142857142856,Valor,1,16,2.2857142857142856,2.7857142857142856,Altar of Flame,1,Iron Banner Control,69,23,2018-05-22 17:51:55.000Z,5,Victory,40,0,125,619,20,
1694186775,Hunter,0,917,1,0.45454545454545453,0.5,true,9,1.3333333333333333,Glory,1,11,1.2222222222222223,1.2777777777777777,Emperor's Respite,0,Countdown,6,12,2018-05-22 01:44:38.000Z,7,Defeat,5,0,5,912,5,
1694117230,Hunter,0,1068,7,0.2222222222222222,0.26666666666666666,true,14,1.7857142857142858,Glory,0,18,1.2857142857142858,1.5357142857142858,Distant Shore,0,Survival,3,25,2018-05-22 01:24:19.000Z,9,Victory,4,0,4,1067,20,
1694005166,Hunter,0,644,7,1.8333333333333333,3.0,true,10,2.5,Valor,1,18,1.8,2.15,The Dead Cliffs,2,Control: Quickplay,101,25,2018-05-22 01:03:09.000Z,7,Defeat,33,0,80,642,14,
1693959076,Hunter,0,685,0,1.7058823529411764,2.230769230769231,true,12,1.4166666666666667,Valor,0,17,1.4166666666666667,1.4166666666666667,Legion's Gulch,1,Control: Quickplay,76,17,2018-05-22 00:50:00.000Z,7,Victory,29,0,92,684,8,
1693908607,Hunter,0,712,10,2.1578947368421053,2.9285714285714284,true,13,2.230769230769231,Valor,0,19,1.4615384615384615,1.8461538461538463,Altar of Flame,2,Control: Quickplay,100,29,2018-05-22 00:36:55.000Z,11,Defeat,41,0,89,707,14,
1693856633,Hunter,0,595,8,1.5,2.6666666666666665,true,8,3.0,Valor,1,16,2.0,2.5,Pacifica,1,Clash: Quickplay,50,24,2018-05-22 00:25:12.000Z,6,Defeat,24,0,44,591,13,
1677188723,Hunter,0,618,4,2.111111111111111,1.2666666666666666,true,14,0.9285714285714286,Valor,0,9,0.6428571428571429,0.7857142857142857,Altar of Flame,1,Control: Quickplay,101,13,2018-05-18 23:49:22.000Z,4,Defeat,19,0,76,617,10,
1677141901,Hunter,0,470,0,1.0,0.2,false,4,0.25,Valor,0,1,0.25,0.25,Legion's Gulch,0,Clash: Quickplay,35,1,2018-05-18 23:42:50.000Z,0,Defeat,1,0,8,325,1,
1673444560,Hunter,0,697,7,3.2,1.3333333333333333,true,11,1.0909090909090908,Valor,0,5,0.45454545454545453,0.7727272727272727,Midtown,2,Supremacy,89,12,2018-05-18 04:08:46.000Z,2,Defeat,16,0,70,696,8,
1673403563,Hunter,0,711,8,2.25,3.6,true,9,2.6666666666666665,Valor,0,16,1.7777777777777777,2.2222222222222223,Meltdown,0,Supremacy,98,24,2018-05-18 03:55:50.000Z,5,Victory,36,0,101,710,14,
1672572857,Hunter,0,566,4,1.4,1.0769230769230769,true,12,1.1666666666666667,Valor,0,10,0.8333333333333334,1.0,Distant Shore,1,Clash: Quickplay,50,14,2018-05-18 00:32:41.000Z,3,Defeat,14,0,38,565,7,
1668880152,Hunter,0,622,8,2.533333333333333,4.75,true,7,3.2857142857142856,Valor,1,15,2.142857142857143,2.7142857142857144,Javelin-4,1,Supremacy,70,23,2018-05-17 04:41:14.000Z,1,Victory,38,0,100,621,17,
1668841666,Hunter,0,686,9,2.6923076923076925,3.5,true,9,2.4444444444444446,Valor,1,13,1.4444444444444444,1.9444444444444444,Distant Shore,0,Supremacy,83,22,2018-05-17 04:28:23.000Z,6,Victory,35,0,100,685,13,
1668796152,Hunter,0,556,1,2.2,1.5714285714285714,true,13,0.8461538461538461,Valor,0,10,0.7692307692307693,0.8076923076923077,Vostok,0,Control: Quickplay,101,11,2018-05-17 04:16:51.000Z,2,Defeat,22,0,56,555,4,
1668755686,Hunter,0,596,8,2.2142857142857144,2.2142857142857144,true,13,1.6923076923076923,Valor,0,14,1.0769230769230769,1.3846153846153846,Solitude,1,Supremacy,100,22,2018-05-17 04:05:25.000Z,4,Defeat,31,0,70,594,16,
1658070583,Hunter,0,561,5,2.0,2.142857142857143,true,13,1.5384615384615385,Valor,1,15,1.1538461538461537,1.3461538461538463,Legion's Gulch,1,Supremacy,100,20,2018-05-15 04:29:35.000Z,7,Defeat,30,0,52,561,17,
1658031258,Hunter,0,593,10,2.176470588235294,2.642857142857143,true,13,2.076923076923077,Valor,0,17,1.3076923076923077,1.6923076923076923,Javelin-4,1,Supremacy,100,27,2018-05-15 04:18:07.000Z,3,Defeat,37,0,88,592,20,
1657989320,Hunter,0,642,7,2.5,1.8181818181818181,true,10,1.5,Valor,0,8,0.8,1.15,The Fortress,0,Supremacy,100,15,2018-05-15 04:06:05.000Z,2,Defeat,20,0,66,642,7,
1657939448,Hunter,0,695,2,2.0,1.125,true,15,0.7333333333333333,Valor,1,9,0.6,0.6666666666666666,Pacifica,0,Control: Quickplay,100,11,2018-05-15 03:51:51.000Z,4,Defeat,18,0,49,694,7,
1657861309,Hunter,0,697,7,2.263157894736842,4.3,true,9,2.888888888888889,Valor,0,19,2.111111111111111,2.5,The Burnout,0,Control: Quickplay,93,26,2018-05-15 03:32:19.000Z,6,Victory,43,0,100,695,24,
1657789176,Hunter,0,497,6,1.3529411764705883,2.5555555555555554,true,8,2.875,Valor,0,17,2.125,2.5,The Burnout,0,Clash: Quickplay,37,23,2018-05-15 03:18:54.000Z,5,Victory,23,0,50,496,22,
1657706376,Hunter,0,519,6,1.5,2.5714285714285716,true,6,3.0,Valor,0,12,2.0,2.5,Javelin-4,1,Clash: Quickplay,40,18,2018-05-15 02:59:14.000Z,2,Victory,18,0,50,518,14,
1645062992,Hunter,0,679,6,1.5,1.8,true,9,2.0,Valor,0,12,1.3333333333333333,1.6666666666666667,Meltdown,0,Clash: Quickplay,50,18,2018-05-13 04:16:52.000Z,4,Defeat,18,0,43,678,13,
1644988899,Hunter,0,656,4,2.0833333333333335,4.166666666666667,true,5,3.2,Valor,1,12,2.4,2.8,Altar of Flame,1,Control: Quickplay,97,16,2018-05-13 04:03:11.000Z,3,Victory,25,0,100,339,10,
1644952484,Hunter,0,678,7,2.3846153846153846,2.8181818181818183,true,10,2.0,Valor,0,13,1.3,1.65,Radiant Cliffs,0,Supremacy,88,20,2018-05-13 03:56:17.000Z,5,Victory,31,0,100,677,15,
1643544064,Hunter,0,683,7,2.125,2.8333333333333335,true,11,2.090909090909091,Valor,0,16,1.4545454545454546,1.7727272727272727,Radiant Cliffs,0,Supremacy,100,23,2018-05-12 23:59:30.000Z,8,Defeat,34,0,93,682,19,
1643464069,Hunter,0,666,9,3.6666666666666665,2.75,true,7,2.142857142857143,Valor,0,6,0.8571428571428571,1.5,Radiant Cliffs,0,Supremacy,66,15,2018-05-12 23:46:55.000Z,1,Victory,22,0,100,666,9,
1643382691,Hunter,0,576,3,1.2307692307692308,2.6666666666666665,true,5,3.2,Valor,0,13,2.6,2.9,Vostok,0,Clash: Quickplay,36,16,2018-05-12 23:35:26.000Z,4,Victory,16,0,50,575,16,
1643313754,Hunter,0,713,9,2.8461538461538463,5.285714285714286,true,6,3.6666666666666665,Valor,1,13,2.1666666666666665,2.9166666666666665,Altar of Flame,0,Control: Quickplay,73,22,2018-05-12 23:22:26.000Z,6,Victory,37,1,100,503,10,
